id,time,iat,hr_mean,Frage1,Frage2,Frage3,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,css,nr,nep,ses,ipq,sod,vr_eval
77430289,1,-0.025775623677264284,74.2380952380952,"Also das Bild hat mich.. Ich hab viele so Quadrate gesehen. Das hat mich am Anfang etwas gestört. Ansonsten fand ich es eigentlich gut dargestellt. Es hat mich nicht gestört, dass es nicht 100% reell ist. Und ich fands eigentlich sehr spannend und schön dargestellt, wie das passiert. Und dass man mal wirklich an einem Beispiel sieht, wie sich das Klima verändert. Und das wurde eben auch.. dass es schön erklärt wurde. Und dass ich das mal gesehen hab.","Dass es ein wichtiges und spannendes Thema ist, das auch die Schweiz betrifft. Gleichzeitig habe ich schon noch viele offene Fragen. Aber ich glaub, die sind allgemein noch offen. Vieles kann man noch nicht klar sagen und es besteht auch noch keinen Konsens darüber. Und ich kann einfach die Zukunft nicht voraussagen. Aber prinzipiell weiss man, dass man auf dieses Thema achten muss. Allerdings wusste ich das auch schon vorher. Es hat es einfach nochmal schön verbildlicht.","Wahrscheinlich nicht mehr, als ich jetzt auch schon mach. Aber ich versuch, das jetzt auch schon zu machen und so klimafreundlich zu sein, wies geht.",2019-06-20T09:58:31Z,1,2,2,2,2,1,1,1,1,3,2,1,5,7,6,3,4,3,2,3,3,6,7,4,6,6,7,2,2,7,4,2,2,4,4,4,4,5,4,5,7,5,7,2,6,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,1,3,5,5,6,4,5,5,5,1,1,6,3,3,3,2,6,2,6,5,2,5,7,3,3,2,6,6,3,4,6,4,1,1995,5.1406018518518515,1.5833333333333333,4.333333333333333,4.733333333333333,NA,3.857142857142857,4.333333333333333,5
77430289,2,0.17916394524571488,80.625,"Also das Bild hat mich.. Ich hab viele so Quadrate gesehen. Das hat mich am Anfang etwas gestört. Ansonsten fand ich es eigentlich gut dargestellt. Es hat mich nicht gestört, dass es nicht 100% reell ist. Und ich fands eigentlich sehr spannend und schön dargestellt, wie das passiert. Und dass man mal wirklich an einem Beispiel sieht, wie sich das Klima verändert. Und das wurde eben auch.. dass es schön erklärt wurde. Und dass ich das mal gesehen hab.","Dass es ein wichtiges und spannendes Thema ist, das auch die Schweiz betrifft. Gleichzeitig habe ich schon noch viele offene Fragen. Aber ich glaub, die sind allgemein noch offen. Vieles kann man noch nicht klar sagen und es besteht auch noch keinen Konsens darüber. Und ich kann einfach die Zukunft nicht voraussagen. Aber prinzipiell weiss man, dass man auf dieses Thema achten muss. Allerdings wusste ich das auch schon vorher. Es hat es einfach nochmal schön verbildlicht.","Wahrscheinlich nicht mehr, als ich jetzt auch schon mach. Aber ich versuch, das jetzt auch schon zu machen und so klimafreundlich zu sein, wies geht.",2019-06-25T13:20:59Z,1,2,1,4,2,2,2,1,1,3,1,1,5,7,6,4,4,3,2,4,4,6,7,4,6,6,7,5,3,7,4,3,3,4,6,3,6,5,6,5,7,5,7,4,7,4,6,4,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,24,5,1,3,5,5,6,4,5,5,5,1,1,6,3,3,3,2,6,2,6,5,2,5,7,3,3,2,6,6,3,4,6,4,1,1995,5.1406018518518515,1.75,4.761904761904762,5.266666666666667,1.3529411764705883,3.857142857142857,4.333333333333333,5
63646941,1,-0.06491660961498336,84.9705882352941,"Etwas anders, als ich es erwartet hätte, bezüglich dem Höhe-Empfinden. Man hört es ja immer wieder im Studium, dass es eingesetzt wird, um Höhenangst zu Therapieren. Ich habe mich immer festgehalten, wenn ich runtergeschaut habe.  Es hat sich schon relativ so angefühlt, als ob man da war. Aber man hat schon gemerkt, dass es nicht real ist, weil halt die Grafik gleich nicht grad so real ist.","Wahrscheinlich nochmal diese Gradveränderung. Ich glaube 2070 ist 4 Grad der extremste Wert. Es war schon krass, dass dann dort Seeen sind, anstelle des Gletschers. Ich glaube, ich habe das während der Vorführung nicht so stark hinterfragt, ob die Darstellungen real sind. Eher danach, als die Fragen gekommen sind. Vorher hab ich es einfach auf mich einwirken lassen und mich umgeschaut. Ich war selbst schon zwei mal auf dem Gletscher. Schon damals sah man schon die Grenzen den Steinen nach, wo der Gletscher mal war. Wo es weniger bewachsen ist. Ich habe gewusst, dass 50 Jahre einen grossen Unterschied machen, aber 2070 ist halt doch nicht so weit weg. Und dass es dann grad schon so aussieht...","Ich weiss es nicht. Ich probiere schon hier oder dort noch umweltbewusster zu leben. Aber ich kann mir grad keine konkreten Konsequenzen  vorstellen. Ich habe schon vorher immer wieder mir ein wenig Gedanken darüber gemacht, dass ich etwas weniger fliegen sollte und so. Ich habe mir mal überlegt, am Umweltstreik teilzunehmen, der letzte Woche war. Aber ich kam mir dann zu Heuchlerisch vor, weil ich doch nicht nach diesen Standards lebe, die man sollte. Konkrete Konsequenzen ziehen habe ich nicht vor.",2019-06-12T18:15:47Z,1,2,2,2,3,2,2,1,1,2,2,1,2,5,7,3,4,2,3,4,3,5,6,3,6,6,5,4,3,7,4,2,2,4,4,4,5,4,5,4,6,4,6,3,7,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,1,4,6,4,6,6,5,6,4,6,6,6,5,4,3,6,6,5,4,5,3,6,6,3,4,2,7,3,5,5,6,4,3,1995,13.81962962962963,1.75,4.095238095238095,4.533333333333333,NA,5.214285714285714,4.666666666666667,5.2
63646941,2,0.021362548310125323,80.4791666666667,"Etwas anders, als ich es erwartet hätte, bezüglich dem Höhe-Empfinden. Man hört es ja immer wieder im Studium, dass es eingesetzt wird, um Höhenangst zu Therapieren. Ich habe mich immer festgehalten, wenn ich runtergeschaut habe.  Es hat sich schon relativ so angefühlt, als ob man da war. Aber man hat schon gemerkt, dass es nicht real ist, weil halt die Grafik gleich nicht grad so real ist.","Wahrscheinlich nochmal diese Gradveränderung. Ich glaube 2070 ist 4 Grad der extremste Wert. Es war schon krass, dass dann dort Seeen sind, anstelle des Gletschers. Ich glaube, ich habe das während der Vorführung nicht so stark hinterfragt, ob die Darstellungen real sind. Eher danach, als die Fragen gekommen sind. Vorher hab ich es einfach auf mich einwirken lassen und mich umgeschaut. Ich war selbst schon zwei mal auf dem Gletscher. Schon damals sah man schon die Grenzen den Steinen nach, wo der Gletscher mal war. Wo es weniger bewachsen ist. Ich habe gewusst, dass 50 Jahre einen grossen Unterschied machen, aber 2070 ist halt doch nicht so weit weg. Und dass es dann grad schon so aussieht...","Ich weiss es nicht. Ich probiere schon hier oder dort noch umweltbewusster zu leben. Aber ich kann mir grad keine konkreten Konsequenzen  vorstellen. Ich habe schon vorher immer wieder mir ein wenig Gedanken darüber gemacht, dass ich etwas weniger fliegen sollte und so. Ich habe mir mal überlegt, am Umweltstreik teilzunehmen, der letzte Woche war. Aber ich kam mir dann zu Heuchlerisch vor, weil ich doch nicht nach diesen Standards lebe, die man sollte. Konkrete Konsequenzen ziehen habe ich nicht vor.",2019-06-26T13:56:03Z,1,1,2,2,3,2,2,2,1,3,4,1,2,6,6,3,4,2,3,4,3,5,6,4,5,6,7,3,4,7,4,4,2,5,4,4,5,4,6,5,6,5,7,3,6,3,6,4,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,24,5,1,4,6,4,6,6,5,6,4,6,6,6,5,4,3,6,6,5,4,5,3,6,6,3,4,2,7,3,5,5,6,4,3,1995,13.81962962962963,2,4.285714285714286,4.866666666666666,1.588235294117647,5.214285714285714,4.666666666666667,5.2
34210601,1,-0.5582055649399045,108.488888888889,"Vorallem der Kontrast am Anfang im schönen grünen Teil war schon positiv. Fühlt sich grad so angenehm an. Auch mit den natürlichen Geräuschen. Und dann später sind dann weniger die natürlichen Geräusche, wenns dann um den Rückgang geht vom Gletscher. Es wird dann auch so bisschen automatisch negativer. Sonst einfach eine schöne Umgebung wo man sich so ein bisschen umschauen kann. So ein bisschen auf sich einreden lassen.","Einfach mal das ganze ein bisschen eindrücklicher. Ich weiss auch eben dass es ein sehr grosses Problem ist. Gerade auch der Gletscher. Ich habe auch Freunde, die Biographie studieren. Aber einfach anderst dargestellt, wenn mans eben wirklich vor Augen hat, auch mit den Geräuschen noch, viel eindrücklicher, vorallem, wenn man da etwas anderst eingestellt ist.","Ich machs glaub ähnlich wie bisher. Meine Meinung ist sowieso auch, es ist ein grosses Problem. Und ja, ich achte darauf, ich geb mir Mühe, nett zu sein zu der Umwelt.",2019-05-13T16:26:59Z,1,1,1,1,1,1,1,1,1,1,1,1,3,7,6,3,4,4,1,4,5,6,6,3,7,5,7,5,3,7,4,5,1,5,7,4,5,5,6,5,7,5,7,2,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,5,5,6,3,5,6,6,4,6,6,6,6,5,4,7,7,5,6,6,5,6,6,3,2,7,7,7,6,7,3,3,1996,7.905347222222222,1,4.571428571428571,5.133333333333334,NA,5.214285714285714,5.666666666666667,6.8
34210601,2,-0.1721305839878071,109.244897959184,"Vorallem der Kontrast am Anfang im schönen grünen Teil war schon positiv. Fühlt sich grad so angenehm an. Auch mit den natürlichen Geräuschen. Und dann später sind dann weniger die natürlichen Geräusche, wenns dann um den Rückgang geht vom Gletscher. Es wird dann auch so bisschen automatisch negativer. Sonst einfach eine schöne Umgebung wo man sich so ein bisschen umschauen kann. So ein bisschen auf sich einreden lassen.","Einfach mal das ganze ein bisschen eindrücklicher. Ich weiss auch eben dass es ein sehr grosses Problem ist. Gerade auch der Gletscher. Ich habe auch Freunde, die Biographie studieren. Aber einfach anderst dargestellt, wenn mans eben wirklich vor Augen hat, auch mit den Geräuschen noch, viel eindrücklicher, vorallem, wenn man da etwas anderst eingestellt ist.","Ich machs glaub ähnlich wie bisher. Meine Meinung ist sowieso auch, es ist ein grosses Problem. Und ja, ich achte darauf, ich geb mir Mühe, nett zu sein zu der Umwelt.",2019-05-21T14:10:41Z,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,3,5,4,1,4,5,7,7,5,7,7,7,5,3,7,4,5,3,5,7,5,5,5,6,5,7,4,7,2,7,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,5,5,6,3,5,6,6,4,6,6,6,6,5,4,7,7,5,6,6,5,6,6,3,2,7,7,7,6,7,3,3,1996,7.905347222222222,1,5.0476190476190474,5.266666666666667,NA,5.214285714285714,5.666666666666667,6.8
92096778,1,-0.3038775319459056,66.875,Ja dass es mir schon sehr grafisch vorgekommen ist. Daher nicht so wirklich realistisch. Teilweise hatte ich auch etwas Mühe mit der Schärfe.,Die Informationen zum Gletscherschmelzen. Ja.,"Ich denke jetzt weniger, weil es eher so etwas war, das mir schon bewusst war. Und ich den Gletscher persönlich schon gesehen habe, hat es mehr mein Bild des Gletschers reaktiviert, das natürliche, realistische. Ja.",2019-06-24T12:19:17Z,1,1,1,1,2,1,1,1,1,2,1,2,5,7,7,4,4,4,5,4,4,3,6,5,7,6,5,4,5,7,4,4,2,5,6,4,4,5,4,5,7,4,7,3,7,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,1,3,3,3,3,3,3,5,5,6,7,4,3,2,3,1,6,2,6,2,5,3,2,2,6,3,5,6,6,5,6,2,3,1994,3.835497685185185,1.25,4.857142857142857,5.066666666666666,NA,3.642857142857143,3.7777777777777777,5.6
92096778,2,0.3128094231786218,70.2222222222222,Ja dass es mir schon sehr grafisch vorgekommen ist. Daher nicht so wirklich realistisch. Teilweise hatte ich auch etwas Mühe mit der Schärfe.,Die Informationen zum Gletscherschmelzen. Ja.,"Ich denke jetzt weniger, weil es eher so etwas war, das mir schon bewusst war. Und ich den Gletscher persönlich schon gesehen habe, hat es mehr mein Bild des Gletschers reaktiviert, das natürliche, realistische. Ja.",2019-06-28T08:22:24Z,2,1,1,1,2,1,1,1,1,1,1,1,5,7,7,5,4,5,5,4,4,7,7,5,7,6,7,5,5,7,4,5,5,5,7,4,4,5,4,5,7,4,7,5,7,5,4,5,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,25,5,1,3,3,3,3,3,3,5,5,6,7,4,3,2,3,1,6,2,6,2,5,3,2,2,6,3,5,6,6,5,6,2,3,1994,3.835497685185185,1.1666666666666667,5.523809523809524,5.2,1.411764705882353,3.642857142857143,3.7777777777777777,5.6
16893158,1,0.08630460917091648,78.3111111111111,"Ich fand das Ende sehr gut. 2070, wo man sieht, wenn es so weitergeht. Ich fand es sehr gut zu sehen, wie der Gletscher wieder zurückgeht. Dass man ein Bewusstsein bekommt, dass man das noch ändern kann. Einen Teil ist schon passiert, aber man hat noch die Chance, das Schlimmste zu vermeiden. Blöd gesagt, das Erlebte noch abwenden zu können. Das fand ich noch beeindruckend. Wie gesagt, ich kenne den Gletscher nur von Bildern. Ich war noch nie dort. Ich denke, wenn man ihn wirklich noch nie gesehen hat, beeindruckt einen das bestimmt viel weniger. Ich fand es mega gut. Vorallem die Szene, wo der Gletscher so zurückging, wie er jetzt ist. Und die Stimme, die einen durch die Welt geführt hat, war angenehm.","Dass unsere Welt doch ein fragiler Ort ist. Eigentlich ist es einem schon bewusst, und seit dem Schülerstreik ist das noch mehr ein Thema. Es ist bei der Masse angekommen und man spricht darüber und ist dem Thema gegenüber nicht mehr so abschätzig. Finde ich. Ja. Es ist ein In-Thema. Eben, dass die Welt ein fragiler Ort ist.","Was soll ich sagen. Ich habe kurz gedacht, dass ich jetzt sicher weniger Fleisch essen werde. Aber ich glaube, ich habe vorher noch einen Artikel über SCHULD gelesen. Das kommt sicher noch dazu. Konsequenzen, sicher nicht nur deswegen. Aber ja ich versuche, mein Verhalten zu ändern, weil das kann man ja. Jeder hat diese Möglichkeit, und das hat einen Einfluss. Also Unbewusst ja schon. Übrigens, was ich noch sagen wollte: Das würde sich bestimmt für Schulklassen super eignen. Eigentlich sollten das alle mal gesehen haben. Besonders, wenn man aus der Schweiz kommt, und schon Bilder von den Gletschern kennt.",2019-06-28T10:20:07Z,1,1,1,1,1,1,1,1,1,1,1,1,4,7,6,1,4,1,2,4,4,4,7,5,4,5,7,2,3,7,4,1,4,1,6,3,4,4,3,5,4,5,7,1,7,4,6,5,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,27,4,1,2,5,5,7,5,5,5,3,4,4,6,3,3,5,1,6,6,6,6,4,5,2,4,3,1,6,3,5,5,7,3,2,1992,19.135474537037037,1,4.095238095238095,4.333333333333333,1.4705882352941178,4.357142857142857,4.666666666666667,5.2
16893158,2,0.1731055694874877,82.3125,"Ich fand das Ende sehr gut. 2070, wo man sieht, wenn es so weitergeht. Ich fand es sehr gut zu sehen, wie der Gletscher wieder zurückgeht. Dass man ein Bewusstsein bekommt, dass man das noch ändern kann. Einen Teil ist schon passiert, aber man hat noch die Chance, das Schlimmste zu vermeiden. Blöd gesagt, das Erlebte noch abwenden zu können. Das fand ich noch beeindruckend. Wie gesagt, ich kenne den Gletscher nur von Bildern. Ich war noch nie dort. Ich denke, wenn man ihn wirklich noch nie gesehen hat, beeindruckt einen das bestimmt viel weniger. Ich fand es mega gut. Vorallem die Szene, wo der Gletscher so zurückging, wie er jetzt ist. Und die Stimme, die einen durch die Welt geführt hat, war angenehm.","Dass unsere Welt doch ein fragiler Ort ist. Eigentlich ist es einem schon bewusst, und seit dem Schülerstreik ist das noch mehr ein Thema. Es ist bei der Masse angekommen und man spricht darüber und ist dem Thema gegenüber nicht mehr so abschätzig. Finde ich. Ja. Es ist ein In-Thema. Eben, dass die Welt ein fragiler Ort ist.","Was soll ich sagen. Ich habe kurz gedacht, dass ich jetzt sicher weniger Fleisch essen werde. Aber ich glaube, ich habe vorher noch einen Artikel über SCHULD gelesen. Das kommt sicher noch dazu. Konsequenzen, sicher nicht nur deswegen. Aber ja ich versuche, mein Verhalten zu ändern, weil das kann man ja. Jeder hat diese Möglichkeit, und das hat einen Einfluss. Also Unbewusst ja schon. Übrigens, was ich noch sagen wollte: Das würde sich bestimmt für Schulklassen super eignen. Eigentlich sollten das alle mal gesehen haben. Besonders, wenn man aus der Schweiz kommt, und schon Bilder von den Gletschern kennt.",2019-07-17T13:35:12Z,1,1,1,1,1,1,1,1,1,1,1,1,2,7,5,1,4,1,1,4,4,5,7,4,5,5,7,4,3,7,3,1,5,1,5,3,5,4,3,5,7,5,7,1,7,4,5,5,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,27,4,1,2,5,5,7,5,5,5,3,4,4,6,3,3,5,1,6,6,6,6,4,5,2,4,3,1,6,3,5,5,7,3,2,1992,19.135474537037037,1,4.0476190476190474,4.466666666666667,1.411764705882353,4.357142857142857,4.666666666666667,5.2
93384690,1,0.5613734528418151,85.7837837837838,Es war sehr echt. Aber ich habe vorher schon mit VR gearbeitet und das fand ich nie so wirklich authentisch. Deshalb hat mich das hier schon recht beeindruckt.,"Also ich fand es recht krass, diese Bilder. Gerade das Gletscherschmelzen ist etwas, dass jeder schonmal gehört hat und weiss, dass es passiert. Aber ehrlich gesagt war mir das Ausmass noch nicht so bewusst. Und das fand ich erschreckend, aber auch sehr gut, dass man das so sehen konnte.","Finde ich schwierig zu sagen. Ja ich glaube ich habe das Gefühl, dass das ein Thema ist, mit dem ich mich eh schon auseinandersetze, und mich dieses Erlebnis nicht prägt, wie ich mich langfristig damit auseinandersetzen werde. Aber dass es mich vielleicht ein wenig bestärkt, wirklich konsequent zu bleiben und nicht irgendwohin zu fliegen im Sommer. Aber es wäre gelogen, wenn ich sagen würde, dieses Erlebnis hat mich dazu bewogen, alles anderst zu machen. Aber es ist schon etwas, dass im Hinterkopf bleibt, wenn man hadert und sich überlegt, etwas zu tun, das schlecht fürs Klima ist.",2019-06-12T16:10:30Z,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,5,5,4,5,4,7,7,5,7,7,7,5,5,7,4,4,5,4,6,5,6,5,6,4,6,5,7,1,7,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,1,1,6,7,5,7,7,7,5,5,5,7,6,5,2,6,7,3,3,3,3,1,2,5,2,2,7,7,7,7,7,4,1,1995,18.72914351851852,1,5.571428571428571,5.066666666666666,NA,5.714285714285714,3.2222222222222223,7
93384690,2,0.37413799134420506,95.6153846153846,Es war sehr echt. Aber ich habe vorher schon mit VR gearbeitet und das fand ich nie so wirklich authentisch. Deshalb hat mich das hier schon recht beeindruckt.,"Also ich fand es recht krass, diese Bilder. Gerade das Gletscherschmelzen ist etwas, dass jeder schonmal gehört hat und weiss, dass es passiert. Aber ehrlich gesagt war mir das Ausmass noch nicht so bewusst. Und das fand ich erschreckend, aber auch sehr gut, dass man das so sehen konnte.","Finde ich schwierig zu sagen. Ja ich glaube ich habe das Gefühl, dass das ein Thema ist, mit dem ich mich eh schon auseinandersetze, und mich dieses Erlebnis nicht prägt, wie ich mich langfristig damit auseinandersetzen werde. Aber dass es mich vielleicht ein wenig bestärkt, wirklich konsequent zu bleiben und nicht irgendwohin zu fliegen im Sommer. Aber es wäre gelogen, wenn ich sagen würde, dieses Erlebnis hat mich dazu bewogen, alles anderst zu machen. Aber es ist schon etwas, dass im Hinterkopf bleibt, wenn man hadert und sich überlegt, etwas zu tun, das schlecht fürs Klima ist.",2019-07-01T09:40:28Z,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,4,5,1,5,4,7,7,5,7,7,6,5,5,7,4,4,4,2,6,5,4,5,7,4,7,4,7,3,7,2,7,5,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,24,5,1,1,6,7,5,7,7,7,5,5,5,7,6,5,2,6,7,3,3,3,3,1,2,5,2,2,7,7,7,7,7,4,1,1995,18.72914351851852,1,5.285714285714286,5,1.7647058823529411,5.714285714285714,3.2222222222222223,7
44368039,1,-0.48382809558646866,90.7241379310345,"Also es hat so ein wenig ausgesehen wie Minecraft. Also sonst: Es hat mich erinnert an eine Kampagne die es gegeben hat, als ich noch ein Kind war. Zum Aletsch-Gletscher. So eine Karte, die man bewegen kann und dann war der Gletscher von einem vorherigen Ort drauf, als er noch grösser war. Und dann konnte man es bewegen, und dann war er wieder kleiner, also wie zu dieser Zeit. Aber die Zukunft war da nicht drauf, aber daran hat es mich erinnert.","Also ich weiss, das der Klimawandel existiert. Aber anhand des Fragebogen wurde mir bewusst, dass es vielleicht Leute gibt die wirklich denken, dass es dieses Problem nicht gibt. Und das war schon ziemlich erschreckend. Weil es hat Auswirkungen, das hat man ja im VR gesehen. Und von dem her denke ich, es wäre wichtig, sich damit auseinander zu setzen, wenn man es bis jetzt noch nicht gemacht hat.","Ich glaube nicht mehr, als ich es jetzt schon mache. Aber einfach weil ich mir dieser Thematik schon bewusst bin und gewisse Sachen jetzt schon mache und versuche daran zu arbeiten, meinen Ökologischen Fussabdruck so insgesamt zu optimieren.",2019-05-05T19:08:04Z,1,1,1,1,1,1,2,1,1,1,1,1,2,7,7,2,4,1,3,5,4,5,7,4,5,7,7,4,4,7,5,5,4,4,6,5,6,5,6,5,7,5,7,4,7,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,3,4,6,4,6,6,6,5,6,6,6,3,5,3,2,6,6,6,6,5,4,6,6,6,1,6,5,6,5,6,4,2,1996,8.600543981481481,1.0833333333333333,4.714285714285714,5.6,NA,4.857142857142857,5.666666666666667,5.6
44368039,2,0.16799575821461124,86.8,"Also es hat so ein wenig ausgesehen wie Minecraft. Also sonst: Es hat mich erinnert an eine Kampagne die es gegeben hat, als ich noch ein Kind war. Zum Aletsch-Gletscher. So eine Karte, die man bewegen kann und dann war der Gletscher von einem vorherigen Ort drauf, als er noch grösser war. Und dann konnte man es bewegen, und dann war er wieder kleiner, also wie zu dieser Zeit. Aber die Zukunft war da nicht drauf, aber daran hat es mich erinnert.","Also ich weiss, das der Klimawandel existiert. Aber anhand des Fragebogen wurde mir bewusst, dass es vielleicht Leute gibt die wirklich denken, dass es dieses Problem nicht gibt. Und das war schon ziemlich erschreckend. Weil es hat Auswirkungen, das hat man ja im VR gesehen. Und von dem her denke ich, es wäre wichtig, sich damit auseinander zu setzen, wenn man es bis jetzt noch nicht gemacht hat.","Ich glaube nicht mehr, als ich es jetzt schon mache. Aber einfach weil ich mir dieser Thematik schon bewusst bin und gewisse Sachen jetzt schon mache und versuche daran zu arbeiten, meinen Ökologischen Fussabdruck so insgesamt zu optimieren.",2019-05-14T09:32:51Z,2,1,1,1,1,1,2,1,1,2,1,1,2,7,7,2,4,2,3,5,4,5,7,4,4,7,7,4,4,7,5,5,3,5,6,5,7,5,7,5,7,5,7,4,7,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,3,4,6,4,6,6,6,5,6,6,6,3,5,3,2,6,6,6,6,5,4,6,6,6,1,6,5,6,5,6,4,2,1996,8.600543981481481,1.25,4.666666666666667,5.8,NA,4.857142857142857,5.666666666666667,5.6
96307405,1,-0.016810854452910695,87.2727272727273,"Ehm Also irgend einmal ist mir so ein grauer Block aufgefallen. Sonst hat aber eigentlich alles recht natürlich und gut ausgesehen. Meistens musste ich den Kopf etwas heben und heraufschauen, damit ich es scharf gesehen habe. Es hat dann im oberen Blickfeld scharf ausgesehen, und sonst unscharf.","Ja dass der Aletsch Gletscher betroffen ist vom Klimawandel und ja, dass man das mit VR recht gut darstellen kann.","Ich würde jetzt nicht gross sagen, das meiste war ja trotzdem schon bekannt. Also die Auswirkungen. Vielleicht ist es trotzdem manchmal etwas krasser, als wie man es sich visuell vorgestellt hat, aber in diesem Sinne nichts Neues.",2019-05-26T10:22:08Z,1,4,3,1,1,1,2,1,3,4,1,2,2,7,7,4,4,3,4,3,5,4,7,4,4,6,6,4,2,7,5,5,2,3,6,5,6,5,3,4,6,5,5,2,7,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,0,3,4,2,3,5,3,5,1,3,5,3,5,4,5,2,5,6,6,5,3,3,3,6,5,2,5,5,1,5,2,4,2,1997,12.082060185185185,2,4.523809523809524,4.666666666666667,NA,3.5714285714285716,4.666666666666667,3.6
96307405,2,0.34651124527067423,79.4146341463415,"Ehm Also irgend einmal ist mir so ein grauer Block aufgefallen. Sonst hat aber eigentlich alles recht natürlich und gut ausgesehen. Meistens musste ich den Kopf etwas heben und heraufschauen, damit ich es scharf gesehen habe. Es hat dann im oberen Blickfeld scharf ausgesehen, und sonst unscharf.","Ja dass der Aletsch Gletscher betroffen ist vom Klimawandel und ja, dass man das mit VR recht gut darstellen kann.","Ich würde jetzt nicht gross sagen, das meiste war ja trotzdem schon bekannt. Also die Auswirkungen. Vielleicht ist es trotzdem manchmal etwas krasser, als wie man es sich visuell vorgestellt hat, aber in diesem Sinne nichts Neues.",2019-06-07T12:20:18Z,4,2,3,2,1,2,2,2,2,4,2,3,1,4,7,4,2,1,4,4,5,4,6,4,4,6,6,4,4,7,5,5,1,5,6,3,6,5,4,4,7,5,6,2,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,0,3,4,2,3,5,3,5,1,3,5,3,5,4,5,2,5,6,6,5,3,3,3,6,5,2,5,5,1,5,2,4,2,1997,12.082060185185185,2.4166666666666665,4.190476190476191,4.8,NA,3.5714285714285716,4.666666666666667,3.6
