participant,Block,Word,Category,CorrResp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,session,date,expName,frameRate,rt,incorrect
13719067,6,SCHLECHT,negativ,q,0,8,8,11,q,1,0.8554579089977778,001,2019_Jul_19_0935,iat_vr,5976866217732733,855.4579089977778,0
13719067,6,BAUM,Natur,p,0,9,9,0,p,1,1.1523183610406704,001,2019_Jul_19_0935,iat_vr,5976866217732733,1152.3183610406704,0
13719067,6,SCHLIMM,negativ,q,0,10,10,10,q,1,0.5880657560192049,001,2019_Jul_19_0935,iat_vr,5976866217732733,588.0657560192049,0
13719067,6,SCHWACH,negativ,q,0,11,11,14,q,1,0.6389462650404312,001,2019_Jul_19_0935,iat_vr,5976866217732733,638.9462650404312,0
13719067,6,KLEIDER,Gemacht,q,0,12,12,7,q,1,0.5891260280041024,001,2019_Jul_19_0935,iat_vr,5976866217732733,589.1260280041024,0
13719067,6,COMPUTER,Gemacht,q,0,13,13,8,q,1,0.8035587589838542,001,2019_Jul_19_0935,iat_vr,5976866217732733,803.5587589838542,0
13719067,6,POSITIV,positiv,p,0,14,14,18,p,1,0.6890142220072448,001,2019_Jul_19_0935,iat_vr,5976866217732733,689.0142220072448,0
13719067,6,AUSGEZEICHNET,positiv,p,0,15,15,15,p,1,0.6541595369926654,001,2019_Jul_19_0935,iat_vr,5976866217732733,654.1595369926654,0
13719067,6,WASSER,Natur,p,0,16,16,1,p,1,0.5052963049965911,001,2019_Jul_19_0935,iat_vr,5976866217732733,505.29630499659106,0
13719067,6,SCHÄDLICH,negativ,q,0,17,17,13,q,1,1.3694046550081111,001,2019_Jul_19_0935,iat_vr,5976866217732733,1369.4046550081111,0
13719067,6,LAMPE,Gemacht,q,0,18,18,9,q,1,0.6382387669873424,001,2019_Jul_19_0935,iat_vr,5976866217732733,638.2387669873424,0
13719067,6,TIER,Natur,p,0,19,19,3,p,1,0.5897888129693456,001,2019_Jul_19_0935,iat_vr,5976866217732733,589.7888129693456,0
13719067,7,POSITIV,positiv,p,0,0,0,18,p,1,0.8375273419660516,001,2019_Jul_19_0935,iat_vr,5976866217732733,837.5273419660516,0
13719067,7,SCHWACH,negativ,q,0,1,1,14,q,1,0.6213173430296592,001,2019_Jul_19_0935,iat_vr,5976866217732733,621.3173430296592,0
13719067,7,AUSGEZEICHNET,positiv,p,0,2,2,15,p,1,0.6039343220181763,001,2019_Jul_19_0935,iat_vr,5976866217732733,603.9343220181763,0
13719067,7,SCHLECHT,negativ,q,0,3,3,11,q,1,0.5723376810201444,001,2019_Jul_19_0935,iat_vr,5976866217732733,572.3376810201444,0
13719067,7,STADT,Gemacht,q,0,4,4,6,p,0,0.6725220449734479,001,2019_Jul_19_0935,iat_vr,5976866217732733,672.5220449734479,1
13719067,7,HERVORRAGEND,positiv,p,0,5,5,17,p,1,1.054730337986257,001,2019_Jul_19_0935,iat_vr,5976866217732733,1054.730337986257,0
13719067,7,GUT,positiv,p,0,6,6,19,p,1,0.7026585169951431,001,2019_Jul_19_0935,iat_vr,5976866217732733,702.6585169951431,0
13719067,7,KLEIDER,Gemacht,q,0,7,7,7,q,1,0.5226675139856525,001,2019_Jul_19_0935,iat_vr,5976866217732733,522.6675139856525,0
13719067,7,BLUME,Natur,p,0,8,8,2,p,1,0.6388316210359335,001,2019_Jul_19_0935,iat_vr,5976866217732733,638.8316210359335,0
13719067,7,WASSER,Natur,p,0,9,9,1,p,1,0.5021341279498301,001,2019_Jul_19_0935,iat_vr,5976866217732733,502.13412794983014,0
13719067,7,SCHÄDLICH,negativ,q,0,10,10,13,q,1,0.6882170590106398,001,2019_Jul_19_0935,iat_vr,5976866217732733,688.2170590106398,0
13719067,7,SCHLIMM,negativ,q,0,11,11,10,q,1,0.5557335200137459,001,2019_Jul_19_0935,iat_vr,5976866217732733,555.7335200137459,0
13719067,7,COMPUTER,Gemacht,q,0,12,12,8,q,1,0.5390676959650591,001,2019_Jul_19_0935,iat_vr,5976866217732733,539.0676959650591,0
13719067,7,LAMPE,Gemacht,q,0,13,13,9,q,1,0.5546275419765152,001,2019_Jul_19_0935,iat_vr,5976866217732733,554.6275419765152,0
13719067,7,TIER,Natur,p,0,14,14,3,p,1,0.5390154410270043,001,2019_Jul_19_0935,iat_vr,5976866217732733,539.0154410270043,0
13719067,7,EINWANDFREI,positiv,p,0,15,15,16,q,0,0.7673254589899443,001,2019_Jul_19_0935,iat_vr,5976866217732733,767.3254589899443,1
13719067,7,STEIN,Natur,p,0,16,16,4,q,0,0.7377965880441479,001,2019_Jul_19_0935,iat_vr,5976866217732733,737.7965880441479,1
13719067,7,NEGATIV,negativ,q,0,17,17,12,q,1,0.7055442499695346,001,2019_Jul_19_0935,iat_vr,5976866217732733,705.5442499695346,0
13719067,7,GEBÄUDE,Gemacht,q,0,18,18,5,q,1,0.5373539149877615,001,2019_Jul_19_0935,iat_vr,5976866217732733,537.3539149877615,0
13719067,7,BAUM,Natur,p,0,19,19,0,p,1,0.5725985480239615,001,2019_Jul_19_0935,iat_vr,5976866217732733,572.5985480239615,0
13719067,7,GUT,positiv,p,1,0,20,19,p,1,0.6709383979905397,001,2019_Jul_19_0935,iat_vr,5976866217732733,670.9383979905397,0
13719067,7,STADT,Gemacht,q,1,1,21,6,q,1,0.7715764609747566,001,2019_Jul_19_0935,iat_vr,5976866217732733,771.5764609747566,0
13719067,7,SCHÄDLICH,negativ,q,1,2,22,13,q,1,0.8879817269626074,001,2019_Jul_19_0935,iat_vr,5976866217732733,887.9817269626074,0
13719067,7,SCHLECHT,negativ,q,1,3,23,11,q,1,0.8054417090024799,001,2019_Jul_19_0935,iat_vr,5976866217732733,805.4417090024799,0
13719067,7,NEGATIV,negativ,q,1,4,24,12,q,1,0.7387028059456497,001,2019_Jul_19_0935,iat_vr,5976866217732733,738.7028059456497,0
13719067,7,GEBÄUDE,Gemacht,q,1,5,25,5,q,1,0.7385051929741167,001,2019_Jul_19_0935,iat_vr,5976866217732733,738.5051929741167,0
13719067,7,AUSGEZEICHNET,positiv,p,1,6,26,15,p,1,0.6710050950059667,001,2019_Jul_19_0935,iat_vr,5976866217732733,671.0050950059667,0
13719067,7,KLEIDER,Gemacht,q,1,7,27,7,p,0,0.5385990510112606,001,2019_Jul_19_0935,iat_vr,5976866217732733,538.5990510112606,1
13719067,7,STEIN,Natur,p,1,8,28,4,q,0,0.2893162819673307,001,2019_Jul_19_0935,iat_vr,5976866217732733,289.3162819673307,1
13719067,7,HERVORRAGEND,positiv,p,1,9,29,17,p,1,0.6212239779997617,001,2019_Jul_19_0935,iat_vr,5976866217732733,621.2239779997617,0
13719067,7,COMPUTER,Gemacht,q,1,10,30,8,q,1,0.6387196800205857,001,2019_Jul_19_0935,iat_vr,5976866217732733,638.7196800205857,0
13719067,7,WASSER,Natur,p,1,11,31,1,p,1,0.5557151960092597,001,2019_Jul_19_0935,iat_vr,5976866217732733,555.7151960092597,0
13719067,7,SCHWACH,negativ,q,1,12,32,14,q,1,0.5882390739861876,001,2019_Jul_19_0935,iat_vr,5976866217732733,588.2390739861876,0
13719067,7,POSITIV,positiv,p,1,13,33,18,p,1,1.1059821589733474,001,2019_Jul_19_0935,iat_vr,5976866217732733,1105.9821589733474,0
13719067,7,EINWANDFREI,positiv,p,1,14,34,16,p,1,0.7679280650336295,001,2019_Jul_19_0935,iat_vr,5976866217732733,767.9280650336295,0
13719067,7,SCHLIMM,negativ,q,1,15,35,10,q,1,0.6558084569987841,001,2019_Jul_19_0935,iat_vr,5976866217732733,655.8084569987841,0
13719067,7,BLUME,Natur,p,1,16,36,2,p,1,0.9055323379579931,001,2019_Jul_19_0935,iat_vr,5976866217732733,905.5323379579931,0
13719067,7,BAUM,Natur,p,1,17,37,0,p,1,0.48942352400626987,001,2019_Jul_19_0935,iat_vr,5976866217732733,489.4235240062699,0
13719067,7,LAMPE,Gemacht,q,1,18,38,9,p,0,0.38910320395370945,001,2019_Jul_19_0935,iat_vr,5976866217732733,389.10320395370945,1
13719067,7,TIER,Natur,p,1,19,39,3,p,1,0.9558448410243727,001,2019_Jul_19_0935,iat_vr,5976866217732733,955.8448410243727,0
13719067,1,BLUME,Natur,q,0,0,0,2,p,0,2.1052304400363937,002,2019_Jul_19_1001,iat_vr,60176990648028640,2105.2304400363937,1
13719067,1,COMPUTER,Gemacht,p,0,1,1,8,p,1,1.054517294978723,002,2019_Jul_19_1001,iat_vr,60176990648028640,1054.517294978723,0
13719067,1,BAUM,Natur,q,0,2,2,0,q,1,0.5719691449776292,002,2019_Jul_19_1001,iat_vr,60176990648028640,571.9691449776292,0
13719067,1,LAMPE,Gemacht,p,0,3,3,9,p,1,0.5533042929600924,002,2019_Jul_19_1001,iat_vr,60176990648028640,553.3042929600924,0
13719067,1,STEIN,Natur,q,0,4,4,4,q,1,0.5375789339886978,002,2019_Jul_19_1001,iat_vr,60176990648028640,537.5789339886978,0
13719067,1,STADT,Gemacht,p,0,5,5,6,p,1,0.5034082949860021,002,2019_Jul_19_1001,iat_vr,60176990648028640,503.40829498600215,0
13719067,1,TIER,Natur,q,0,6,6,3,q,1,0.487830592028331,002,2019_Jul_19_1001,iat_vr,60176990648028640,487.830592028331,0
13719067,1,GEBÄUDE,Gemacht,p,0,7,7,5,p,1,0.8879707180312835,002,2019_Jul_19_1001,iat_vr,60176990648028640,887.9707180312835,0
13719067,1,WASSER,Natur,q,0,8,8,1,q,1,0.5214336259523407,002,2019_Jul_19_1001,iat_vr,60176990648028640,521.4336259523407,0
13719067,1,KLEIDER,Gemacht,p,0,9,9,7,p,1,0.7716770989936776,002,2019_Jul_19_1001,iat_vr,60176990648028640,771.6770989936776,0
13719067,1,STADT,Gemacht,p,1,0,10,6,q,0,0.5059864689828828,002,2019_Jul_19_1001,iat_vr,60176990648028640,505.9864689828828,1
13719067,1,STEIN,Natur,q,1,1,11,4,q,1,0.6394873789977282,002,2019_Jul_19_1001,iat_vr,60176990648028640,639.4873789977282,0
13719067,1,TIER,Natur,q,1,2,12,3,q,1,0.6064979960210621,002,2019_Jul_19_1001,iat_vr,60176990648028640,606.4979960210621,0
13719067,1,LAMPE,Gemacht,p,1,3,13,9,p,1,0.9027570170001127,002,2019_Jul_19_1001,iat_vr,60176990648028640,902.7570170001127,0
13719067,1,BLUME,Natur,q,1,4,14,2,q,1,0.7562889439868741,002,2019_Jul_19_1001,iat_vr,60176990648028640,756.2889439868741,0
13719067,1,COMPUTER,Gemacht,p,1,5,15,8,p,1,0.637434728036169,002,2019_Jul_19_1001,iat_vr,60176990648028640,637.434728036169,0
13719067,1,KLEIDER,Gemacht,p,1,6,16,7,p,1,0.7223369239945896,002,2019_Jul_19_1001,iat_vr,60176990648028640,722.3369239945896,0
13719067,1,WASSER,Natur,q,1,7,17,1,q,1,0.5717165890382603,002,2019_Jul_19_1001,iat_vr,60176990648028640,571.7165890382603,0
13719067,1,GEBÄUDE,Gemacht,p,1,8,18,5,p,1,0.6218958609970286,002,2019_Jul_19_1001,iat_vr,60176990648028640,621.8958609970286,0
13719067,1,BAUM,Natur,q,1,9,19,0,p,0,0.6728324749856256,002,2019_Jul_19_1001,iat_vr,60176990648028640,672.8324749856256,1
13719067,2,GUT,positiv,p,0,0,0,9,p,1,0.9067337900050916,002,2019_Jul_19_1001,iat_vr,60176990648028640,906.7337900050916,0
13719067,2,POSITIV,positiv,p,0,1,1,8,p,1,0.5375789969693869,002,2019_Jul_19_1001,iat_vr,60176990648028640,537.5789969693869,0
13719067,2,SCHWACH,negativ,q,0,2,2,4,q,1,0.5048544610035606,002,2019_Jul_19_1001,iat_vr,60176990648028640,504.8544610035606,0
13719067,2,EINWANDFREI,positiv,p,0,3,3,6,p,1,0.6039269739994779,002,2019_Jul_19_1001,iat_vr,60176990648028640,603.9269739994779,0
13719067,2,AUSGEZEICHNET,positiv,p,0,4,4,5,q,0,0.971111037011724,002,2019_Jul_19_1001,iat_vr,60176990648028640,971.111037011724,1
13719067,2,SCHLECHT,negativ,q,0,5,5,1,q,1,1.2043227730318904,002,2019_Jul_19_1001,iat_vr,60176990648028640,1204.3227730318904,0
13719067,2,NEGATIV,negativ,q,0,6,6,2,q,1,0.4553748690523207,002,2019_Jul_19_1001,iat_vr,60176990648028640,455.3748690523207,0
13719067,2,SCHÄDLICH,negativ,q,0,7,7,3,q,1,0.48795850097667426,002,2019_Jul_19_1001,iat_vr,60176990648028640,487.95850097667426,0
13719067,2,SCHLIMM,negativ,q,0,8,8,0,q,1,0.5376950929639861,002,2019_Jul_19_1001,iat_vr,60176990648028640,537.6950929639861,0
13719067,2,HERVORRAGEND,positiv,p,0,9,9,7,p,1,0.5702783949673176,002,2019_Jul_19_1001,iat_vr,60176990648028640,570.2783949673176,0
13719067,2,EINWANDFREI,positiv,p,1,0,10,6,p,1,0.6011952559929341,002,2019_Jul_19_1001,iat_vr,60176990648028640,601.1952559929341,0
13719067,2,SCHLECHT,negativ,q,1,1,11,1,q,1,0.6209631990059279,002,2019_Jul_19_1001,iat_vr,60176990648028640,620.9631990059279,0
13719067,2,SCHÄDLICH,negativ,q,1,2,12,3,q,1,0.9218279079650529,002,2019_Jul_19_1001,iat_vr,60176990648028640,921.8279079650529,0
13719067,2,HERVORRAGEND,positiv,p,1,3,13,7,p,1,0.6047190930112265,002,2019_Jul_19_1001,iat_vr,60176990648028640,604.7190930112265,0
13719067,2,NEGATIV,negativ,q,1,4,14,2,q,1,0.6722722849808633,002,2019_Jul_19_1001,iat_vr,60176990648028640,672.2722849808633,0
13719067,2,POSITIV,positiv,p,1,5,15,8,p,1,0.5705216280184686,002,2019_Jul_19_1001,iat_vr,60176990648028640,570.5216280184686,0
13719067,2,AUSGEZEICHNET,positiv,p,1,6,16,5,p,1,1.2706612539477646,002,2019_Jul_19_1001,iat_vr,60176990648028640,1270.6612539477646,0
13719067,2,SCHLIMM,negativ,q,1,7,17,0,q,1,0.6380003319936804,002,2019_Jul_19_1001,iat_vr,60176990648028640,638.0003319936804,0
13719067,2,SCHWACH,negativ,q,1,8,18,4,q,1,0.5881459450465627,002,2019_Jul_19_1001,iat_vr,60176990648028640,588.1459450465627,0
13719067,2,GUT,positiv,p,1,9,19,9,p,1,0.672433109022677,002,2019_Jul_19_1001,iat_vr,60176990648028640,672.433109022677,0
13719067,3,EINWANDFREI,positiv,p,0,0,0,6,p,1,1.4683210829971358,002,2019_Jul_19_1001,iat_vr,60176990648028640,1468.3210829971358,0
13719067,3,AUSGEZEICHNET,positiv,p,0,1,1,5,p,1,0.8042986019863747,002,2019_Jul_19_1001,iat_vr,60176990648028640,804.2986019863747,0
13719067,3,NEGATIV,negativ,q,0,2,2,2,q,1,0.7053158750059083,002,2019_Jul_19_1001,iat_vr,60176990648028640,705.3158750059083,0
13719067,3,HERVORRAGEND,positiv,p,0,3,3,7,p,1,0.8544662650092505,002,2019_Jul_19_1001,iat_vr,60176990648028640,854.4662650092505,0
13719067,3,TIER,Natur,q,0,4,4,13,p,0,1.1233468679711223,002,2019_Jul_19_1001,iat_vr,60176990648028640,1123.3468679711223,1
13719067,3,SCHÄDLICH,negativ,q,0,5,5,3,p,0,0.7552513899863698,002,2019_Jul_19_1001,iat_vr,60176990648028640,755.2513899863698,1
13719067,3,STADT,Gemacht,p,0,6,6,16,q,0,3.0403078500530683,002,2019_Jul_19_1001,iat_vr,60176990648028640,3040.3078500530683,1
13719067,3,BAUM,Natur,q,0,7,7,10,q,1,1.0713693510042503,002,2019_Jul_19_1001,iat_vr,60176990648028640,1071.3693510042503,0
13719067,3,POSITIV,positiv,p,0,8,8,8,q,0,0.618607321055606,002,2019_Jul_19_1001,iat_vr,60176990648028640,618.607321055606,1
13719067,3,SCHWACH,negativ,q,0,9,9,4,p,0,1.8729201519745402,002,2019_Jul_19_1001,iat_vr,60176990648028640,1872.9201519745402,1
13719067,3,BLUME,Natur,q,0,10,10,12,q,1,1.5194594990462065,002,2019_Jul_19_1001,iat_vr,60176990648028640,1519.4594990462065,0
13719067,3,LAMPE,Gemacht,p,0,11,11,19,p,1,0.656485088984482,002,2019_Jul_19_1001,iat_vr,60176990648028640,656.485088984482,0
13719067,3,SCHLIMM,negativ,q,0,12,12,0,q,1,1.1013683750061318,002,2019_Jul_19_1001,iat_vr,60176990648028640,1101.3683750061318,0
13719067,3,COMPUTER,Gemacht,p,0,13,13,18,p,1,1.0877820340101607,002,2019_Jul_19_1001,iat_vr,60176990648028640,1087.7820340101607,0
13719067,3,WASSER,Natur,q,0,14,14,11,q,1,0.7518430189811625,002,2019_Jul_19_1001,iat_vr,60176990648028640,751.8430189811625,0
13719067,3,KLEIDER,Gemacht,p,0,15,15,17,p,1,0.9385859509930015,002,2019_Jul_19_1001,iat_vr,60176990648028640,938.5859509930015,0
13719067,3,GEBÄUDE,Gemacht,p,0,16,16,15,p,1,0.7390445860219188,002,2019_Jul_19_1001,iat_vr,60176990648028640,739.0445860219188,0
13719067,3,SCHLECHT,negativ,q,0,17,17,1,p,0,0.6045217060018331,002,2019_Jul_19_1001,iat_vr,60176990648028640,604.5217060018331,1
13719067,3,GUT,positiv,p,0,18,18,9,q,0,0.8898628120077774,002,2019_Jul_19_1001,iat_vr,60176990648028640,889.8628120077774,1
13719067,3,STEIN,Natur,q,0,19,19,14,q,1,1.00476235098904,002,2019_Jul_19_1001,iat_vr,60176990648028640,1004.76235098904,0
13719067,4,GEBÄUDE,Gemacht,p,0,0,0,15,p,1,1.5061310000019148,002,2019_Jul_19_1001,iat_vr,60176990648028640,1506.1310000019148,0
13719067,4,SCHÄDLICH,negativ,q,0,1,1,3,p,0,0.6884229559800588,002,2019_Jul_19_1001,iat_vr,60176990648028640,688.4229559800588,1
13719067,4,NEGATIV,negativ,q,0,2,2,2,q,1,1.02180456899805,002,2019_Jul_19_1001,iat_vr,60176990648028640,1021.80456899805,0
13719067,4,STADT,Gemacht,p,0,3,3,16,p,1,1.7364054689533077,002,2019_Jul_19_1001,iat_vr,60176990648028640,1736.4054689533077,0
13719067,4,HERVORRAGEND,positiv,p,0,4,4,7,q,0,2.0219715790008195,002,2019_Jul_19_1001,iat_vr,60176990648028640,2021.9715790008195,1
13719067,4,KLEIDER,Gemacht,p,0,5,5,17,p,1,0.7389684660010971,002,2019_Jul_19_1001,iat_vr,60176990648028640,738.9684660010971,0
13719067,4,BAUM,Natur,q,0,6,6,10,q,1,1.006442665006034,002,2019_Jul_19_1001,iat_vr,60176990648028640,1006.4426650060341,0
13719067,4,GUT,positiv,p,0,7,7,9,p,1,0.6393264579819515,002,2019_Jul_19_1001,iat_vr,60176990648028640,639.3264579819515,0
13719067,4,SCHLIMM,negativ,q,0,8,8,0,q,1,1.267537767009344,002,2019_Jul_19_1001,iat_vr,60176990648028640,1267.537767009344,0
13719067,4,BLUME,Natur,q,0,9,9,12,p,0,0.5728153189993463,002,2019_Jul_19_1001,iat_vr,60176990648028640,572.8153189993463,1
13719067,4,SCHWACH,negativ,q,0,10,10,4,p,0,0.705072222976014,002,2019_Jul_19_1001,iat_vr,60176990648028640,705.072222976014,1
13719067,4,LAMPE,Gemacht,p,0,11,11,19,q,0,1.0897647549863905,002,2019_Jul_19_1001,iat_vr,60176990648028640,1089.7647549863905,1
13719067,4,WASSER,Natur,q,0,12,12,11,q,1,1.255727571027819,002,2019_Jul_19_1001,iat_vr,60176990648028640,1255.727571027819,0
13719067,4,COMPUTER,Gemacht,p,0,13,13,18,p,1,1.1361047259997576,002,2019_Jul_19_1001,iat_vr,60176990648028640,1136.1047259997576,0
13719067,4,TIER,Natur,q,0,14,14,13,q,1,1.3066017780220136,002,2019_Jul_19_1001,iat_vr,60176990648028640,1306.6017780220136,0
13719067,4,POSITIV,positiv,p,0,15,15,8,p,1,0.8867176629719324,002,2019_Jul_19_1001,iat_vr,60176990648028640,886.7176629719324,0
13719067,4,STEIN,Natur,q,0,16,16,14,q,1,1.2064040540135466,002,2019_Jul_19_1001,iat_vr,60176990648028640,1206.4040540135466,0
13719067,4,AUSGEZEICHNET,positiv,p,0,17,17,5,p,1,0.8047944540157914,002,2019_Jul_19_1001,iat_vr,60176990648028640,804.7944540157914,0
13719067,4,EINWANDFREI,positiv,p,0,18,18,6,p,1,1.888243928027805,002,2019_Jul_19_1001,iat_vr,60176990648028640,1888.243928027805,0
13719067,4,SCHLECHT,negativ,q,0,19,19,1,p,0,0.704942642012611,002,2019_Jul_19_1001,iat_vr,60176990648028640,704.942642012611,1
13719067,4,LAMPE,Gemacht,p,1,0,20,19,q,0,0.7191495429724455,002,2019_Jul_19_1001,iat_vr,60176990648028640,719.1495429724455,1
13719067,4,POSITIV,positiv,p,1,1,21,8,p,1,0.37236080900765955,002,2019_Jul_19_1001,iat_vr,60176990648028640,372.36080900765955,0
13719067,4,GUT,positiv,p,1,2,22,9,p,1,0.6563523160293698,002,2019_Jul_19_1001,iat_vr,60176990648028640,656.3523160293698,0
13719067,4,SCHLIMM,negativ,q,1,3,23,0,q,1,0.6717159150284715,002,2019_Jul_19_1001,iat_vr,60176990648028640,671.7159150284715,0
13719067,4,COMPUTER,Gemacht,p,1,4,24,18,q,0,0.7216570419841446,002,2019_Jul_19_1001,iat_vr,60176990648028640,721.6570419841446,1
13719067,4,SCHÄDLICH,negativ,q,1,5,25,3,p,0,0.9553670539753512,002,2019_Jul_19_1001,iat_vr,60176990648028640,955.3670539753512,1
13719067,4,KLEIDER,Gemacht,p,1,6,26,17,p,1,1.4727791220066138,002,2019_Jul_19_1001,iat_vr,60176990648028640,1472.7791220066138,0
13719067,4,EINWANDFREI,positiv,p,1,7,27,6,q,0,0.8541368000442162,002,2019_Jul_19_1001,iat_vr,60176990648028640,854.1368000442162,1
13719067,4,STADT,Gemacht,p,1,8,28,16,q,0,1.6230750830145553,002,2019_Jul_19_1001,iat_vr,60176990648028640,1623.0750830145553,1
13719067,4,NEGATIV,negativ,q,1,9,29,2,p,0,0.6889796910108998,002,2019_Jul_19_1001,iat_vr,60176990648028640,688.9796910108998,1
13719067,4,GEBÄUDE,Gemacht,p,1,10,30,15,q,0,0.4555818470544182,002,2019_Jul_19_1001,iat_vr,60176990648028640,455.5818470544182,1
13719067,4,BAUM,Natur,q,1,11,31,10,p,0,1.6709613910061307,002,2019_Jul_19_1001,iat_vr,60176990648028640,1670.9613910061307,1
13719067,4,BLUME,Natur,q,1,12,32,12,q,1,2.023115116986446,002,2019_Jul_19_1001,iat_vr,60176990648028640,2023.115116986446,0
13719067,4,STEIN,Natur,q,1,13,33,14,q,1,0.5714927919907495,002,2019_Jul_19_1001,iat_vr,60176990648028640,571.4927919907495,0
13719067,4,TIER,Natur,q,1,14,34,13,q,1,0.5887886959826574,002,2019_Jul_19_1001,iat_vr,60176990648028640,588.7886959826574,0
13719067,4,HERVORRAGEND,positiv,p,1,15,35,7,p,1,1.3217687049764208,002,2019_Jul_19_1001,iat_vr,60176990648028640,1321.7687049764208,0
13719067,4,WASSER,Natur,q,1,16,36,11,q,1,1.1394372649956495,002,2019_Jul_19_1001,iat_vr,60176990648028640,1139.4372649956495,0
13719067,4,AUSGEZEICHNET,positiv,p,1,17,37,5,p,1,1.187179461994674,002,2019_Jul_19_1001,iat_vr,60176990648028640,1187.179461994674,0
13719067,4,SCHLECHT,negativ,q,1,18,38,1,q,1,0.772239811019972,002,2019_Jul_19_1001,iat_vr,60176990648028640,772.239811019972,0
13719067,4,SCHWACH,negativ,q,1,19,39,4,q,1,1.9391224349965341,002,2019_Jul_19_1001,iat_vr,60176990648028640,1939.1224349965341,0
13719067,5,TIER,Natur,p,0,0,0,3,p,1,1.6887849980266765,002,2019_Jul_19_1001,iat_vr,60176990648028640,1688.7849980266765,0
13719067,5,STEIN,Natur,p,0,1,1,4,p,1,0.6554357759887353,002,2019_Jul_19_1001,iat_vr,60176990648028640,655.4357759887353,0
13719067,5,LAMPE,Gemacht,q,0,2,2,9,q,1,0.5889130180003121,002,2019_Jul_19_1001,iat_vr,60176990648028640,588.9130180003121,0
13719067,5,WASSER,Natur,p,0,3,3,1,p,1,0.6058879579650238,002,2019_Jul_19_1001,iat_vr,60176990648028640,605.8879579650238,0
13719067,5,COMPUTER,Gemacht,q,0,4,4,8,q,1,0.6219567109947093,002,2019_Jul_19_1001,iat_vr,60176990648028640,621.9567109947093,0
13719067,5,GEBÄUDE,Gemacht,q,0,5,5,5,p,0,0.6715366740245372,002,2019_Jul_19_1001,iat_vr,60176990648028640,671.5366740245372,1
13719067,5,BAUM,Natur,p,0,6,6,0,p,1,1.267561991000548,002,2019_Jul_19_1001,iat_vr,60176990648028640,1267.561991000548,0
13719067,5,BLUME,Natur,p,0,7,7,2,p,1,0.4891000189818442,002,2019_Jul_19_1001,iat_vr,60176990648028640,489.1000189818442,0
13719067,5,STADT,Gemacht,q,0,8,8,6,q,1,0.5219573150388896,002,2019_Jul_19_1001,iat_vr,60176990648028640,521.9573150388896,0
13719067,5,KLEIDER,Gemacht,q,0,9,9,7,q,1,0.6222206650418229,002,2019_Jul_19_1001,iat_vr,60176990648028640,622.2206650418229,0
13719067,5,STEIN,Natur,p,1,0,10,4,p,1,0.6057183719822206,002,2019_Jul_19_1001,iat_vr,60176990648028640,605.7183719822206,0
13719067,5,BLUME,Natur,p,1,1,11,2,p,1,0.6222760710516013,002,2019_Jul_19_1001,iat_vr,60176990648028640,622.2760710516013,0
13719067,5,COMPUTER,Gemacht,q,1,2,12,8,q,1,0.837865949026309,002,2019_Jul_19_1001,iat_vr,60176990648028640,837.865949026309,0
13719067,5,LAMPE,Gemacht,q,1,3,13,9,q,1,1.6890461539733224,002,2019_Jul_19_1001,iat_vr,60176990648028640,1689.0461539733224,0
13719067,5,KLEIDER,Gemacht,q,1,4,14,7,q,1,0.7556695050443523,002,2019_Jul_19_1001,iat_vr,60176990648028640,755.6695050443523,0
13719067,5,TIER,Natur,p,1,5,15,3,p,1,0.6199696179828607,002,2019_Jul_19_1001,iat_vr,60176990648028640,619.9696179828607,0
13719067,5,BAUM,Natur,p,1,6,16,0,p,1,0.971970685000997,002,2019_Jul_19_1001,iat_vr,60176990648028640,971.970685000997,0
13719067,5,WASSER,Natur,p,1,7,17,1,p,1,0.6057084570056759,002,2019_Jul_19_1001,iat_vr,60176990648028640,605.7084570056759,0
13719067,5,GEBÄUDE,Gemacht,q,1,8,18,5,q,1,0.587361569982022,002,2019_Jul_19_1001,iat_vr,60176990648028640,587.361569982022,0
13719067,5,STADT,Gemacht,q,1,9,19,6,p,0,0.554705887043383,002,2019_Jul_19_1001,iat_vr,60176990648028640,554.705887043383,1
13719067,6,TIER,Natur,p,0,0,0,3,p,1,0.9887988049886189,002,2019_Jul_19_1001,iat_vr,60176990648028640,988.7988049886189,0
13719067,6,EINWANDFREI,positiv,p,0,1,1,16,p,1,0.6550847780308686,002,2019_Jul_19_1001,iat_vr,60176990648028640,655.0847780308686,0
13719067,6,KLEIDER,Gemacht,q,0,2,2,7,q,1,1.0382123200106435,002,2019_Jul_19_1001,iat_vr,60176990648028640,1038.2123200106435,0
13719067,6,SCHLIMM,negativ,q,0,3,3,10,q,1,0.9041569409891963,002,2019_Jul_19_1001,iat_vr,60176990648028640,904.1569409891963,0
13719067,6,BLUME,Natur,p,0,4,4,2,p,1,0.7706711220089346,002,2019_Jul_19_1001,iat_vr,60176990648028640,770.6711220089346,0
13719067,6,HERVORRAGEND,positiv,p,0,5,5,17,p,1,0.7710858680075034,002,2019_Jul_19_1001,iat_vr,60176990648028640,771.08586800750345,0
13719067,6,SCHÄDLICH,negativ,q,0,6,6,13,q,1,0.9353369580348954,002,2019_Jul_19_1001,iat_vr,60176990648028640,935.3369580348954,0
