id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,sex_3_TEXT - Topics,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean
83162919,2,0.5796828134421947,2019-05-24T10:44:48Z,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,4,4,5,5,4,5,1,1,4,4,1,1,5,5,1,5,5,4,4,1,5,2,5,5,5,5,4,1,4,1,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,1,2,7,6,1,7,7,7,3,6,1,7,2,6,3,2,6,1,7,1,6,7,1,1,7,3,7,7,7,7,7,3,2,NA,1993,7.677893518518519,b,"Dass ich wirklich Höhenangst hatte von dem Ding. Also ich hatte wirklich Höhenangst und deshalb hab ich mich manchmal an dem Ding (anmerkung des Testleiters: Gestell) festgehalten, weil ich dieses Gefühl hatte... Und plötzlich ist mir in den Sinn gekommen, dass ja gar nichts passieren kann. Dann hab ich mir überlegt, was passieren würde, wenn ich hier runterfallen würde. Also das heisst, dass ich wahrscheinlich bleiben würde normal, aber dass ich vielleicht für einen Moment Herzrasen bekommen würde. Ja, das war so das einzige. Ja und mir ist erst im Nachhinein aufgefallen, dass ich in dem Moment mega ""dort"" gefühlt habe; im Moment. Und erst im Nachhinein ist mir aufgefallen, dass gewisse Dinge gefehlt haben. Der Wind, zum Beispiel, für mich... Aber in dem Moment hab ich das gar nicht realisiert.","Also ich wollte immer schonmal den Aletsch Gletscher sehen, und jetzt hab ich ihn gesehen. Ich möchte ihn natürlich trotzdem mal in echt sehen. Aber ich fand es cool, ihn so schon mal gesehen zu haben. Also nicht cool, eher erschreckend eigentlich. ""Cool"" ist das falsche Wort. Es wäre schön, wäre es ""cool"", aber es ist leider ""heiss"". (Haha). Wenn ich es mal anschauen gehe, weiss ich, wie es sein wird. Was natürlich mega erschreckend ist, aber ich werde es sicher mit ganz anderen Augen sehen, also in dem Moment, wo man dort ist. Also man weiss schon, dass der Gletscher schmilzt, Aber wenn man wirklich so ein Beispiel sieht, also das ist schon mega schockierend. Also obwohl ich es weiss, und ich sonst mega versuche, mich mit diesen Themen auseinander zu setzen. Ich bin eigentlich mega interessiert, aber... Wenn man so drin ist, ist es wirklich überwältigend. Auch das Wasser, das so geschmolzen ist. Das habe ich zuerst gar nicht begriffen, Habe gemeint, das ist so ein Effekt wo es raufgeht, aber dann habe ich realisiert, dass es so weggeht. Das fand ich gut gemacht.","Also ich bin im Moment schon mega dran. Also seit einem Jahr, Und noch extremer, seit ich alleine Wohne. Also noch mehr ökologischer Leben. Also zum Beispiel: Dieses Jahr ist das letzte Mal, dass ich mit dem Flugzeug in die Ferien fliege. Weil ich es schon gebucht hatte. So in die Ferien. Und dass ich nachher nicht mehr fliegen. Und nach dem hier ist es so: Noch extremer, ich sollte nicht mal jetzt fliegen. Jetzt ist fertig. Also ich glaube, jede Begegnung mit so Sachen regt es noch mehr an. Also wie fest mich das jetzt beeinflussen wird, kann ich nicht sagen. Aber es ist sicher etwas, dass ich nicht mehr vergessen werde.",1,0,1,1,0,0,1,0,0,0,0,96.375
07678579,1,0.3965720860607025,2019-05-08T14:04:27Z,2,2,2,1,3,2,2,2,2,2,2,1,4,1,2,4,4,4,4,4,5,2,2,5,2,2,1,4,5,1,4,5,3,4,2,4,2,5,4,5,4,5,2,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,7,5,2,1,5,7,6,5,2,7,3,6,5,3,7,2,7,1,5,2,3,1,6,1,7,7,7,7,7,4,3,NA,1998,6.956898148148148,c,"Noch schwierig zu sagen. Dass es sehr real ist. Weil ich das Gebiet kenne, kann ich das etwas besser einschätzen, als Leute, die das weniger kennen. Aber es war relativ real. Ich hatte das Gefühl, dass es den jetztigen Gletscherstand relativ genau getroffen hat. Rein von meiner optischen Einschätzung.","Ja es war sehr traurig zu sehen, weil, ja, es ist schade um den Gletscher und es wäre natürlich schön, wenn man das irgendwie verhindern könnte. Und dass man halt wirklich auf die Umwelt schauen muss, damit das nicht passiert.","Bin eigentlich schon relativ daran, möglichst kein Plastik, Trinkflasche und Kaffeetasse selbst mitnehmen und den Abfall möglichst fest reduzieren, weil das hat halt einen extrem grossen Einfluss. Von dem her. Man schaut halt immer mehr darauf. Und das werde ich auch in Zukunft weiterhin machen.",0,0,1,0,1,0,0,1,0,0,0,86.2903225806452
07678579,2,0.597012662261196,2019-05-15T13:02:23Z,2,2,2,1,2,2,2,2,1,4,2,2,5,1,1,4,4,4,4,4,5,2,2,5,2,2,1,4,5,1,4,5,4,4,2,4,2,4,4,5,4,5,2,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,7,5,2,1,5,7,6,5,2,7,3,6,5,3,7,2,7,1,5,2,3,1,6,1,7,7,7,7,7,4,3,NA,1998,6.956898148148148,c,"Noch schwierig zu sagen. Dass es sehr real ist. Weil ich das Gebiet kenne, kann ich das etwas besser einschätzen, als Leute, die das weniger kennen. Aber es war relativ real. Ich hatte das Gefühl, dass es den jetztigen Gletscherstand relativ genau getroffen hat. Rein von meiner optischen Einschätzung.","Ja es war sehr traurig zu sehen, weil, ja, es ist schade um den Gletscher und es wäre natürlich schön, wenn man das irgendwie verhindern könnte. Und dass man halt wirklich auf die Umwelt schauen muss, damit das nicht passiert.","Bin eigentlich schon relativ daran, möglichst kein Plastik, Trinkflasche und Kaffeetasse selbst mitnehmen und den Abfall möglichst fest reduzieren, weil das hat halt einen extrem grossen Einfluss. Von dem her. Man schaut halt immer mehr darauf. Und das werde ich auch in Zukunft weiterhin machen.",0,0,1,0,1,0,0,1,0,0,0,77.6363636363636
04190281,1,-0.31825582461507307,2019-05-10T14:31:43Z,1,3,1,2,2,1,3,1,1,2,2,1,4,3,1,3,4,3,4,4,4,5,4,4,1,1,3,4,5,1,5,5,3,5,3,3,2,5,2,5,3,5,2,2,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,6,5,1,7,5,7,5,5,2,6,3,5,4,1,7,3,5,3,5,5,4,3,4,2,7,7,5,6,7,4,3,NA,1998,6.893541666666667,b,"Ehm. Am anfang hab ich mich einfach so wie ein bisschen umgedreht. Einfach so alles wahrgenommen. Und probiert, Sachen zu erkennen, die ich vielleicht im echten Leben schon mal gesehen habe und am Anfang wars ja direkt ein Bild von wies aussah vor 200 Jahren. Das hab ich dann schon gemerkt, dass das mega anders aussieht als wie es jetzt ist. Und ja was ich interessant fand war wie man so transportiert wird von einem Standpunkt zum nächsten. Und so von verschiedenen Winkeln sieht. Und plötzlich siehst Du, wo du vorher gestanden bist auf der Belalp oder so. Bettmerhorn. Das war sehr sehr spannend.","Ja also sicherlich hat sich sehr getroffen, dass vermutlich noch in meiner Lebenszeit der Gletscher sich bis auf die Höhe vom Konkordiaplatz zurückzieht, wenn nicht noch mehr. Das kann man sich gar nicht vorstellen. Ich arbeite ja da auf der Region und hab schon mehrere Ski-Touren und so über den Gletscher gemacht. Und das kann man einfach in 50 Jahren oder so gar nicht mehr machen. Ja, und dass es auf jeden Fall viel krasser ist, als ich mir vorgestellt habe. Man hört ja immer, dass er schmilzt, und so, und das ist jetzt auf einmal visualisiert.","Also was umweltbewusstsein angeht. Schon. Also ich probier eh schon, ein bisschen darauf zu achten. Also soviel wie möglich. Und ja jetzt einfach umso mehr. Das ist halt jetzt einfach etwas, das man direkt vor Augen hat. In der Stadt bekommt man das ja nicht so mit, im Alltag, meistens. Oder auch einfach was das für Folgen ausserhalb der Schweiz haben könnte. Sowas Naturkatastrophen in den Phillipinen das kriegt man ja selber nicht zu spüren, aber wenn man einfach das Bewusstsein hat, dannsollte sich das Verhalten schon auch ändern. Und das hoffe ich.",0,0,1,1,0,0,1,1,0,0,0,70.5
04190281,2,0.021172071609542834,2019-05-17T11:58:25Z,1,1,1,1,2,1,2,1,1,2,2,1,4,2,1,4,4,4,3,4,5,1,1,4,1,1,2,4,5,1,2,5,4,5,2,4,3,5,2,4,2,5,1,3,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,6,5,1,7,5,7,5,5,2,6,3,5,4,1,7,3,5,3,5,5,4,3,4,2,7,7,5,6,7,4,3,NA,1998,6.893541666666667,b,"Ehm. Am anfang hab ich mich einfach so wie ein bisschen umgedreht. Einfach so alles wahrgenommen. Und probiert, Sachen zu erkennen, die ich vielleicht im echten Leben schon mal gesehen habe und am Anfang wars ja direkt ein Bild von wies aussah vor 200 Jahren. Das hab ich dann schon gemerkt, dass das mega anders aussieht als wie es jetzt ist. Und ja was ich interessant fand war wie man so transportiert wird von einem Standpunkt zum nächsten. Und so von verschiedenen Winkeln sieht. Und plötzlich siehst Du, wo du vorher gestanden bist auf der Belalp oder so. Bettmerhorn. Das war sehr sehr spannend.","Ja also sicherlich hat sich sehr getroffen, dass vermutlich noch in meiner Lebenszeit der Gletscher sich bis auf die Höhe vom Konkordiaplatz zurückzieht, wenn nicht noch mehr. Das kann man sich gar nicht vorstellen. Ich arbeite ja da auf der Region und hab schon mehrere Ski-Touren und so über den Gletscher gemacht. Und das kann man einfach in 50 Jahren oder so gar nicht mehr machen. Ja, und dass es auf jeden Fall viel krasser ist, als ich mir vorgestellt habe. Man hört ja immer, dass er schmilzt, und so, und das ist jetzt auf einmal visualisiert.","Also was umweltbewusstsein angeht. Schon. Also ich probier eh schon, ein bisschen darauf zu achten. Also soviel wie möglich. Und ja jetzt einfach umso mehr. Das ist halt jetzt einfach etwas, das man direkt vor Augen hat. In der Stadt bekommt man das ja nicht so mit, im Alltag, meistens. Oder auch einfach was das für Folgen ausserhalb der Schweiz haben könnte. Sowas Naturkatastrophen in den Phillipinen das kriegt man ja selber nicht zu spüren, aber wenn man einfach das Bewusstsein hat, dannsollte sich das Verhalten schon auch ändern. Und das hoffe ich.",0,0,1,1,0,0,1,1,0,0,0,59.4
31198938,1,0.6683557519067475,2019-05-15T09:50:52Z,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,3,3,3,4,2,2,4,4,2,3,4,3,1,1,3,2,3,3,4,4,4,4,4,2,4,1,3,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,5,1,6,5,6,3,4,1,5,3,4,1,2,5,4,3,4,5,5,4,4,4,2,6,6,6,4,6,4,3,NA,1998,7.041886574074074,b,"Ich fand es eigentlich cool, auch mit dem Zeitraffer, dass man die Bewegung sah, was wahrscheinlich auch versucht wurde zu modellieren. Und halt auch die Wechsel, das aus verschiedenen Standpunkten zu sehen.",Sicher so das mit den Temperaturschwankungen. Und das mit den 4 Grad und was er so erzählt hat.,"Nein, ich glaube nicht. Ich weiss nicht. Ich werde es vielleicht weitererzählen. Ich fand das Experiment eigentlich cool. Und was der Sprecher erzählt hat.",0,0,0,0,0,0,1,0,0,0,0,85.5142857142857
31198938,2,0.7217435385078632,2019-05-22T10:51:11Z,1,1,1,1,1,1,1,1,5,1,1,1,3,1,2,1,4,3,2,4,4,2,2,3,4,2,3,4,3,1,1,3,2,2,3,3,4,4,4,2,2,4,1,3,1,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,5,1,6,5,6,3,4,1,5,3,4,1,2,5,4,3,4,5,5,4,4,4,2,6,6,6,4,6,4,3,NA,1998,7.041886574074074,b,"Ich fand es eigentlich cool, auch mit dem Zeitraffer, dass man die Bewegung sah, was wahrscheinlich auch versucht wurde zu modellieren. Und halt auch die Wechsel, das aus verschiedenen Standpunkten zu sehen.",Sicher so das mit den Temperaturschwankungen. Und das mit den 4 Grad und was er so erzählt hat.,"Nein, ich glaube nicht. Ich weiss nicht. Ich werde es vielleicht weitererzählen. Ich fand das Experiment eigentlich cool. Und was der Sprecher erzählt hat.",0,0,0,0,0,0,1,0,0,0,0,82.6410256410256
03465753,1,0.9904467864232915,2019-05-15T09:29:52Z,1,1,1,1,1,1,2,1,1,3,1,1,4,1,2,3,4,3,3,3,4,2,3,4,2,2,2,4,4,1,3,4,3,4,2,4,3,4,5,5,2,4,1,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,3,6,4,6,4,5,5,3,2,6,3,5,2,1,6,4,4,4,6,6,5,3,4,1,7,6,6,5,6,4,2,NA,1998,7.104675925925926,c,"Ich konnte meine Füsse nicht sehen. Sonst: Ich fand es mega cool. Also ich hatte das Gefühl: Real. Mir war schon bewusst, dass es nicht ganz real war. Aber ich fand es mega eindrücklich zu sehen, wie der ganze Gletscher zurückgegangen ist. Also was so Tatsache ist, und was sein könnte in der Zukunft. Nein, ich fand es mega spannend. Und es war mega cool, dass ich mich umdrehen konnte, und das Bild war immernoch da. Das war cool.","Dass der Klimawandel halt schon ein mega aktuelles Thema ist. Und dass es halt wirklich nicht bloss Schein ist, dass es wirklich passiert und auch schon passiert ist. Es war eine mega coole Erfahrung, das so zu sehen.","Ja nein keine Ahnung. Ich denke, das mit dem Klimawandel kann man politisch sicher etwas machen, mit Abstimmen etc. Und selbst nicht zu viel zu Fliegen und Auto zu fahren.",0,0,0,1,1,0,1,0,1,0,1,77.7931034482759
03465753,2,0.6603824939439022,2019-05-22T12:00:36Z,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,4,4,4,3,3,5,1,2,4,1,2,2,4,4,1,3,3,4,4,2,3,2,3,4,4,2,4,1,2,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,3,6,4,6,4,5,5,3,2,6,3,5,2,1,6,4,4,4,6,6,5,3,4,1,7,6,6,5,6,4,2,NA,1998,7.104675925925926,c,"Ich konnte meine Füsse nicht sehen. Sonst: Ich fand es mega cool. Also ich hatte das Gefühl: Real. Mir war schon bewusst, dass es nicht ganz real war. Aber ich fand es mega eindrücklich zu sehen, wie der ganze Gletscher zurückgegangen ist. Also was so Tatsache ist, und was sein könnte in der Zukunft. Nein, ich fand es mega spannend. Und es war mega cool, dass ich mich umdrehen konnte, und das Bild war immernoch da. Das war cool.","Dass der Klimawandel halt schon ein mega aktuelles Thema ist. Und dass es halt wirklich nicht bloss Schein ist, dass es wirklich passiert und auch schon passiert ist. Es war eine mega coole Erfahrung, das so zu sehen.","Ja nein keine Ahnung. Ich denke, das mit dem Klimawandel kann man politisch sicher etwas machen, mit Abstimmen etc. Und selbst nicht zu viel zu Fliegen und Auto zu fahren.",0,0,0,1,1,0,1,0,1,0,1,78.1627906976744
62257716,1,0.17791045934891897,2019-05-02T14:37:01Z,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,4,2,2,4,4,2,4,2,4,2,2,1,5,4,1,3,3,3,5,2,4,4,4,4,5,2,5,2,4,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,1,3,3,3,5,4,3,3,4,2,NA,NA,6,3,2,1,3,6,2,6,5,5,5,6,2,2,6,2,4,3,5,5,2,NA,2000,7.889363425925926,c,Ich habe mich recht auf die Grafik geachtet. Es war etwas viel verpixelt und zum Teil waren auch Beschriftungen nicht lesbar. [Testleiter: ALSO WIE NICHT SO GUT AUFGELÖST?] Ja.,"ECTS. Also es war schon cool, aber nicht wirklich das Feeling, das man haben könnte","Hab es spannend gefunden wegen dem Wandel von dem Gletscher was sie erzählt haben, aber es war eigentlich nichts, was mich erstaunt oder erschreckt hat. Man weiss es eigentlich, aber man hat das halt nicht immer im Bewusstsein.",0,0,1,0,0,0,1,0,0,0,1,83.4193548387097
62257716,2,0.17204818019063792,2019-05-10T11:57:42Z,5,2,4,2,2,2,2,2,1,5,2,2,3,1,2,4,4,2,4,4,4,4,2,4,2,2,1,4,4,1,4,4,4,5,2,4,2,5,5,5,1,5,1,4,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,1,3,3,3,5,4,3,3,4,2,NA,NA,6,3,2,1,3,6,2,6,5,5,5,6,2,2,6,2,4,3,5,5,2,NA,2000,7.889363425925926,c,Ich habe mich recht auf die Grafik geachtet. Es war etwas viel verpixelt und zum Teil waren auch Beschriftungen nicht lesbar. [Testleiter: ALSO WIE NICHT SO GUT AUFGELÖST?] Ja.,"ECTS. Also es war schon cool, aber nicht wirklich das Feeling, das man haben könnte","Hab es spannend gefunden wegen dem Wandel von dem Gletscher was sie erzählt haben, aber es war eigentlich nichts, was mich erstaunt oder erschreckt hat. Man weiss es eigentlich, aber man hat das halt nicht immer im Bewusstsein.",0,0,1,0,0,0,1,0,0,0,1,97.6071428571429
96236979,1,-0.40372364706510183,2019-06-21T23:26:32Z,1,1,2,1,2,1,2,1,1,1,1,1,5,1,1,3,4,2,2,4,4,2,1,4,4,2,4,5,3,2,4,2,2,4,4,4,2,4,2,2,2,5,1,4,1,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,1,2,5,5,3,5,5,5,5,5,3,6,5,2,3,1,6,3,5,3,5,3,4,3,5,1,6,5,7,5,6,5,2,NA,1999,6.5815625,a,"Es war interessant. Ich habe es anderst erwartet, also dass es ein wenig realer aussieht. Aber es war trotzdem interessant, und ich hatte trotzdem das Gefühl, ein wenig dort gewesen zu sein.","Ich nehme das Erlebnis mit, zum ersten Mal in einem virtuellen Raum gewesen zu sein. Ehm ja, hauptsächlich das.","Persönliche Konsequenzen? Ja ich glaube, es verleitet einen zum weiteren Nachdenken über Klimathemen und den eigenen Lebensstil. Aber weil man durch Medien allgemein im Moment oft mit solchen Themen konfrontiert wird, mach ich mir persönlich sowieso schon Gedanken darüber im Alltag.",0,0,1,0,0,1,1,0,0,0,0,113.806451612903
96236979,2,0.6644795083699818,2019-06-28T13:23:59Z,1,1,1,1,2,1,2,1,1,2,1,1,4,1,1,2,4,3,3,4,4,4,2,4,4,2,4,4,3,1,4,4,2,4,4,4,3,5,2,2,4,5,1,4,1,4,2,5,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,20,4,1,2,5,5,3,5,5,5,5,5,3,6,5,2,3,1,6,3,5,3,5,3,4,3,5,1,6,5,7,5,6,5,2,NA,1999,6.5815625,a,"Es war interessant. Ich habe es anderst erwartet, also dass es ein wenig realer aussieht. Aber es war trotzdem interessant, und ich hatte trotzdem das Gefühl, ein wenig dort gewesen zu sein.","Ich nehme das Erlebnis mit, zum ersten Mal in einem virtuellen Raum gewesen zu sein. Ehm ja, hauptsächlich das.","Persönliche Konsequenzen? Ja ich glaube, es verleitet einen zum weiteren Nachdenken über Klimathemen und den eigenen Lebensstil. Aber weil man durch Medien allgemein im Moment oft mit solchen Themen konfrontiert wird, mach ich mir persönlich sowieso schon Gedanken darüber im Alltag.",0,0,1,0,0,1,1,0,0,0,0,96.8285714285714
38023323,1,0.1944269740846607,2019-05-18T14:37:46Z,1,1,1,1,4,1,1,1,1,3,1,1,5,4,4,5,4,5,4,5,4,1,1,5,2,2,4,4,4,2,5,4,2,4,4,5,4,5,4,4,3,5,1,3,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,5,5,3,3,5,4,5,5,2,5,6,3,2,2,5,4,3,4,6,5,5,4,4,1,6,5,6,4,6,4,3,NA,1998,9.826828703703704,a,"Also ich hatte erwartet, dass es so wie Photos wären die so Umgewandelt würden. Nicht so etwas graphisches. Und sonst: Die ersten beiden Orten kannte ich, den danach nicht, deshalb fand ich den danach interessant. Ja ich hab das noch nie gemacht vorher, deshalb fand ich es faszinierend überhaupt dass man da ganz rumschauen konnte.",Grundsätzlich war mir das mit dem Gletscherschmelzen schon bewusst. Ich hab auch noch gelesen vorher darüber. Oder ist das neu so das virtual reality Dings.,"Ich gehe dieses Jahr auf den Aletsch Gletscher. Nein. Also ich sags jedes Jahr, aber vielleilcht mach ich es dieses Jahr wirklich. Also meinst Du so Umweltschutz mässig? Also ich hab mir schon Gedanken darüber gemacht, inwieweit ich irgendwas tun kann, und wie nicht. Irgendwie hab ich so ne persönliche gegen so emotionales Ansprechen auf eigentlich so rationale Dinge. Wenn mir jemand so Zahlen dazu gibt, denk ich so: Ja, kann ich nachvollziehen, vielleicht muss ich da was machen. Aber wenn man mir so Bilder zeigt, denk ich, oh jetzt will mich jemand beeinflussen. Und dann will ichs manchmal noch weniger machen. Ja, das klingt jetzt ein bisschen unlogisch, und ich werde jetzt nicht weniger dafür machen, weil ich das jetzt gesehen habe, aber ich glaub ich handle mehr, wenn ich jetzt da eine Zahl oder eine Studie gesehen hätte.",0,0,1,0,0,1,1,1,0,0,0,87.6052631578947
38023323,2,0.25773987431282924,2019-05-28T10:28:24Z,1,1,1,1,4,1,2,1,1,3,1,1,4,4,4,4,5,5,4,5,4,1,2,5,2,2,4,4,5,3,4,5,3,3,4,5,4,5,4,4,3,5,1,3,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,2,5,5,3,3,5,4,5,5,2,5,6,3,2,2,5,4,3,4,6,5,5,4,4,1,6,5,6,4,6,4,3,NA,1998,9.826828703703704,a,"Also ich hatte erwartet, dass es so wie Photos wären die so Umgewandelt würden. Nicht so etwas graphisches. Und sonst: Die ersten beiden Orten kannte ich, den danach nicht, deshalb fand ich den danach interessant. Ja ich hab das noch nie gemacht vorher, deshalb fand ich es faszinierend überhaupt dass man da ganz rumschauen konnte.",Grundsätzlich war mir das mit dem Gletscherschmelzen schon bewusst. Ich hab auch noch gelesen vorher darüber. Oder ist das neu so das virtual reality Dings.,"Ich gehe dieses Jahr auf den Aletsch Gletscher. Nein. Also ich sags jedes Jahr, aber vielleilcht mach ich es dieses Jahr wirklich. Also meinst Du so Umweltschutz mässig? Also ich hab mir schon Gedanken darüber gemacht, inwieweit ich irgendwas tun kann, und wie nicht. Irgendwie hab ich so ne persönliche gegen so emotionales Ansprechen auf eigentlich so rationale Dinge. Wenn mir jemand so Zahlen dazu gibt, denk ich so: Ja, kann ich nachvollziehen, vielleicht muss ich da was machen. Aber wenn man mir so Bilder zeigt, denk ich, oh jetzt will mich jemand beeinflussen. Und dann will ichs manchmal noch weniger machen. Ja, das klingt jetzt ein bisschen unlogisch, und ich werde jetzt nicht weniger dafür machen, weil ich das jetzt gesehen habe, aber ich glaub ich handle mehr, wenn ich jetzt da eine Zahl oder eine Studie gesehen hätte.",0,0,1,0,0,1,1,1,0,0,0,93.8269230769231
32897655,1,0.21385656564222894,2019-05-17T19:59:51Z,1,1,1,1,1,1,1,1,1,2,1,1,4,3,2,5,4,4,2,4,4,1,2,5,3,2,4,5,4,1,4,4,4,5,5,4,4,5,4,4,3,5,1,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,1,3,5,4,3,3,2,2,5,2,3,4,3,4,3,1,5,3,1,1,5,1,1,5,2,1,7,7,7,5,7,4,3,NA,1998,3.814328703703704,b,"So generell jetzt? Also ich war schon da. Also ich kenns eigentlich ganz gut. Dass keine Zivilisation so da war, dass es recht reduziert war auf die Natur so. Und auch Pflanzenmässig und so hab ich jetzt nicht so viel mitgenommen sondern wirklich nur so auf das Eis geachtet. Und ja, sonst jetzt...","Schwierig zu sagen. Also mir ist das jetzt eigentlich recht bewusst, wie es so ist. Weil ich mich damit auch auseinandergesetzt hab. Aber ich hatte es vielleicht nicht ganz so vor Augen, was dieser 1-Grad Unterschied oder so ausmacht. Und das mal zu sehen, wie es dann aussieht, war irgendwie... Also klar, man kennt so die Fotos, wie es war vor 50 Jahren und wie es jetzt heute ist. Aber nicht so viel, wie es mal sein wird. Ich habe schon gehört, es werden so Gletscherseen entstehen. Und das ist dann halt weg. Aber dass man halt einfach so eine... Es ist ja recht tief. Das hab ich sonst auch noch nie so gesehen. Ich hab mir bis jetzt immer so vorgestellt, was ist (wäre) der Ort ohne den Aletsch Gletscher. Hat es dann noch diesen Zauber, den es jetzt hat. Abgesehen davon, was das für die Umwelt bedeuten würde. Abgesehen vom Äusseren. Konnte man sich das dann ganz gut vorstellen [in der VR-Umgebung].","Ja. Also jetzt aus meinem Lebem wahrscheinlich nicht. Mir ist bei der Frage jetzt eben aufgefallen, was das für ein Abstand war. Und dass es bis 2070 einfach nur noch 50 Jahre sind und nicht mehr 70. Aber ja, dass ich das wahrscheinlich noch miterleben werde. Für mich ist so der Aletsch-Gletscher wirklich das, wo man es richtig sieht. Woanders sieht man es nicht so wirklich. Man merkt einfach, es wird so ein bisschen wärmer und so, aber das ist so, wo ich mir echt so denke, das ist so die.. da wird es einem so richtig bewusst. Ich finde, es ist so ein richtig mahnendes Beispiel.",0,0,1,0,0,1,1,1,0,0,0,83.6666666666667
